cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"1860","0","700140","4516255","Montezuma State Bank","Montezuma","IA","50171","6/30/2019","11/18/2019","NM","101 South 4th Street","CHIEF IOWA INVESTMENT CORPORATION","1","0","0","8","0","Poweshiek","","","1/10/1891","1/1/1934","5/27/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","2.40981963927856","3.27852712415083","0","0","","0.908552241753901","0","0.910710750346466","3.60551431601273","0.342759211653813","","0.342759211653813","0.446677833612507","0.233918128654971","","0"
"8255","9737","613558","1119495","Montgomery Bank","Sikeston","MO","63801","6/30/2019","11/18/2019","SM","One Montgomery Bank Plaza","MONTGOMERY BANCORPORATION, INC.","10","0","0","4","1","Scott","","","1/1/1934","1/1/1934","10/1/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","9.35091031453186E-02","8.13121457113651E-02","0","0","0","0.184340385534749","0","0.20169512562725","0.165336783840127","0","","0","0","0","0","0"
"8594","0","753052","1062694","Montrose Savings Bank","Montrose","MO","64770","6/30/2019","11/18/2019","NM","401 Missouri Avenue","MONTROSE SAVINGS BANCSHARES, INC.","1","0","0","2","1","Henry","","","1/1/1895","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","0.948514108294381","1.42934782608696","","0","0","0","","0","0.286430361618332","0.464807436918991","","0.464807436918991","0.661000944287063","0","","0"
"32992","0","1456501","2162966","Morgan Stanley Bank, National Association","Salt Lake City","UT","84111","6/30/2019","11/18/2019","N","201 S Main St, 5th Floor","MORGAN STANLEY","1","0","0","9","0","Salt Lake","41620","Salt Lake City, UT","5/25/1990","5/25/1990","12/12/2014","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","","0.813073839389629","0","0","0","0","0","","0","6.73792450277364","0","","0","","0","0","0"
"34221","13521","2489805","2162966","Morgan Stanley Private Bank, National Association","Purchase","NY","10577","6/30/2019","11/18/2019","N","2000 Westchester Avenue","MORGAN STANLEY","2","0","1","9","0","Westchester","35620","New York-Newark-Jersey City, NY-NJ-PA","8/12/1996","8/12/1996","12/12/2014","Stock","0","1","OCC","DIF","New York","WASHINGTON","New York City","New York","Northeastern","Northeast","0","0","","0.15589693285922","0.2755503266355","0","0","0","0.311014816885658","0.609756097560976","0.309292844088289","0","0","","0","","0","0","0"
"30434","5332","332671","0","Morganton Savings Bank, S.S.B.","Morganton","NC","28655","6/30/2019","11/18/2019","SB","100 South King Street","","1","0","0","4","0","Burke","25860","Hickory-Lenoir-Morganton, NC","1/1/1903","12/28/1959","6/6/2012","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","1.50149677012762","1.51305866476145","0.274257613013051","2.8359633851856","0","1.5764325219158","0.189453741711399","1.76405262258671","0","0","","0","","0","","0"
"275","0","330949","1119217","Morgantown Bank & Trust Company, Incorporated","Morgantown","KY","42261","6/30/2019","11/18/2019","NM","201 N Main Street","MORGANTOWN DEPOSIT BANCORP, INC.","5","0","0","8","0","Butler","14540","Bowling Green, KY","9/1/1880","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","","0.295257667594495","0.335985583164068","0","0","0","0.279740871613663","0","0.310523867593629","0","0.169738118331717","","0.169738118331717","4.93949123240306E-02","0.285782329125982","","0"
"17910","0","423739","1417212","Morris Bank","Dublin","GA","31021","6/30/2019","11/18/2019","NM","301 Bellevue Avenue","MORRIS STATE BANCSHARES, INC.","9","0","0","4","0","Laurens","","","11/29/1954","10/2/1958","5/1/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","2.06122088335671","1.49804508051049","3.06690473689738","1.64025681434369","0","0.649677893343534","0.450036737692873","0.663810310189911","6.55753194907046","0.611558454795638","","0.611558454795638","0.815193825340387","0.480393252150598","","0"
"18429","10842","825146","2762795","Morton Community Bank","Morton","IL","61550","6/30/2019","11/18/2019","NM","721 West Jackson Street","HOMETOWN COMMUNITY BANCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","38","0","0","4","1","Tazewell","37900","Peoria, IL","8/26/1961","8/26/1961","3/17/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.hometownbanks.com","1.40851343581574","1.26474706351821","0.471778776996509","0.910636717484152","3.53956249605742E-02","2.42860686680732","0.589068252619654","2.703694710629","2.64489789120193","0.332934131736527","0.133333333333333","0.340372670807453","5.15065670873036E-02","0.389246343553471","","0"
"9037","13222","259442","2510428","Mound City Bank","Platteville","WI","53818","6/30/2019","11/18/2019","NM","25 East Pine Street","MOUND CITY FINANCIAL SERVICES, INC.","6","0","0","2","0","Grant","","","2/15/1915","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","1.56397708482956","0.620513926356879","0","0","0","0.458257527050873","0","0.494873991786569","0","0","","0","0","0","","1.11063648013669"
"8028","13899","807432","2349516","Mount Vernon Bank","Mount Vernon","GA","30445","6/30/2019","11/18/2019","NM","101 Railroad Avenue","HEART OF GEORGIA BANCSHARES, INC.","3","0","0","4","1","Montgomery","","","1/24/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","3.66785667063335","3.97116381244102","2.00281096275474","0.987823562615918","","9.97438747402503","0","10.7293236991215","0.541427399507793","5.24096385542169","","5.24096385542169","16.2464985994398","0","","0"
"10494","13676","890649","1140912","Mount Vernon Bank and Trust Company","Mount Vernon","IA","52314","6/30/2019","11/18/2019","NM","206 First Street West","MOUNT VERNON BANCORP.","2","0","0","8","0","Linn","16300","Cedar Rapids, IA","1/1/1884","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.mountvernonbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"4931","12534","1016231","3416965","Mountain Commerce Bank","Knoxville","TN","37919","6/30/2019","11/18/2019","NM","6101 Kingston Pike","MOUNTAIN COMMERCE BANCORP, INC.","5","0","0","4","0","Knox","28940","Knoxville, TN","1/1/1910","1/1/1934","11/20/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.mcb.com","9.97823421710693E-02","0.113056235915778","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"58341","0","3459207","5217483","Mountain Pacific Bank","Everett","WA","98201","6/30/2019","11/18/2019","NM","3732 Broadway","MOUNTAIN PACIFIC BANCORP, INC.","5","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","7/24/2006","7/24/2006","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","2.33608304754843","2.64857367505058","19.330754089459","0","0","0.977771983573431","0","1.16504854368932","0","0","0","0","0","0","0","0"
"1705","0","714437","1134751","Mountain Valley Bank","Dunlap","TN","37327","6/30/2019","11/18/2019","NM","17114 Rankin Avenue","SEQUATCHIE COUNTY BANCORP, INC.","5","0","0","8","0","Sequatchie","16860","Chattanooga, TN-GA","1/1/1905","1/1/1934","6/4/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","1.19298524674912","1.27284224863392","0","2.10835334934614","0","1.51933701657459","","1.51933701657459","0","1.469836400818","0","1.4829142488717","2.02349869451697","1.34983127109111","","0"
"17411","0","475653","2511014","Mountain Valley Bank","Walden","CO","80480","6/30/2019","11/18/2019","SM","461 Main","PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.","5","0","0","4","0","Jackson","","","2/21/1955","2/21/1955","5/17/2019","Stock","0","0","FED","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","","1.552674768113","1.70981168861312","7.20266910898862","0.688741721854305","0","0.206773913403085","0","0.256917503789533","0.249604792412014","0","0","0","0","0","","26.8804433887569"
"6786","11246","1011432","1404641","Mountain Valley Bank, N.A.","Elkins","WV","26241","6/30/2019","11/18/2019","N","317 Davis Avenue","MOUNTAIN-VALLEY BANCSHARES, INC.","4","0","0","4","0","Randolph","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","4.58074967878889E-02","5.45053308872404E-02","0","0","0","0.098432285789739","","0.098432285789739","0","0","","0","0","0","","0"
"58772","0","3636259","4181130","Mountain View Bank of Commerce","Westminster","CO","80234","6/30/2019","11/18/2019","NM","1200 N Pecos Street","NBC BANCSHARES LLC","1","0","0","4","0","Adams","19740","Denver-Aurora-Lakewood, CO","2/8/2008","2/8/2008","11/13/2018","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","","0.518033618528238","0","0","0","0","0","0","0","6.51453809348546","0","","0","","0","","0"
"90253","12401","97804","2634212","MountainOne Bank","North Adams","MA","1247","6/30/2019","11/18/2019","SB","93 Main Street","MOUNTAINONE FINANCIAL, MHC","7","0","0","4","0","Berkshire","38340","Pittsfield, MA","1/1/1848","7/19/1985","9/22/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","0.623438249324819","0.572250940230847","0","0.168465865896305","0","1.15588434043461","1.07673568818514","1.16941529235382","1.0413951749068","0","","0","","0","","11.2685560053981"
"9502","14489","722227","0","Movement Bank","Danville","VA","24541","6/30/2019","11/18/2019","NM","201 N Union Street","","1","0","0","4","0","Danville City","","","9/8/1919","1/1/1934","7/25/2017","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","4.71081634643519","4.25374298190892","0","2.70956816257409","","6.1388935039043","0","13.564610866373","8.90960890960891","1.12","0","1.14754098360656","0.458715596330275","1.29740518962076","","0"
"58619","0","3482111","3482102","MRV Banks","Sainte Genevieve","MO","63670","6/30/2019","11/18/2019","NM","871 Ste. Genevieve Drive","MRV FINANCIAL CORP","4","0","0","4","0","Sainte Genevieve","","","7/16/2007","7/16/2007","6/28/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"19525","7136","542667","0","Mt. McKinley Bank","Fairbanks","AK","99701","6/30/2019","11/18/2019","SB","500 Fourth Ave","","5","0","0","4","0","Fairbanks North St","21820","Fairbanks, AK","12/3/1965","12/3/1965","5/31/2018","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","Western","0","1","","1.08502618040995","0.690556708062179","0","0.70044361428905","0","1.41803943701718","1.61903039073806","1.28953911987509","2.81535314055391","0","","0","0","0","","0"
"15523","0","765662","0","Muenster State Bank","Muenster","TX","76252","6/30/2019","11/18/2019","NM","201 North Main Street","","2","0","0","5","1","Cooke","","","7/3/1923","7/31/1937","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","3.07880964372523","3.96517798580884","0","11.1083270692391","","0","","0","9.29368029739777E-02","1.99335548172757","","1.99335548172757","0","2.96174413821473","","0"
"22826","0","212465","2961897","MUFG Union Bank, National Association","San Francisco","CA","94104","6/30/2019","11/18/2019","N","400 California Street","MITSUBISHI UFJ FINANCIAL GROUP, INC.","352","0","1","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","3/9/1979","3/9/1979","10/16/2015","Stock","0","1","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","www.unionbank.com","0.732588875205411","0.254062803196176","0","0.088420471430127","0.034018341760468","0.339581509554033","0.83581446906749","0.311442991662568","3.0631680726517","0.230161066333142","1.60356530335716","0.115036928310151","1.85758513931889E-02","0.11545115023061","0","1.68177469765761"
"23546","0","460332","0","Municipal Trust and Savings Bank","Bourbonnais","IL","60914","6/30/2019","11/18/2019","NM","720 Main Street, N.W.","","3","0","0","4","1","Kankakee","28100","Kankakee, IL","10/2/1981","10/2/1981","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","0.458705786749925","0.478026386165092","0","0","0","0.363484437016921","0","0.379024411495622","0","0","","0","0","0","0","0"
"25726","13217","855563","0","Murphy Bank","Fresno","CA","93704","6/30/2019","11/18/2019","NM","5180 North Palm Avenue","","2","0","0","4","1","Fresno","23420","Fresno, CA","2/1/1984","10/29/1984","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.murphybank.com","0.352550887240457","0.192490789419216","0","0","0","0.22562957931001","0","0.228008237716976","0.730990541575087","3.91090584028606E-02","","3.91090584028606E-02","0","3.95882818685669E-02","","0"
"10860","0","478140","2232748","Murphy-Wall State Bank and Trust Company","Pinckneyville","IL","62274","6/30/2019","11/18/2019","NM","105 East Water Street","MURPHY-WALL BANCORP, INC.","4","0","0","4","0","Perry","","","11/1/1874","1/1/1934","5/11/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","5.14731154708058","6.40605035051974","0","12.7076897386658","0","2.58079516391537","0","2.84335909149127","0","1.37262817924909","","1.37262817924909","2.41545893719807","0.848999393571862","","0"
"28302","1330","235174","3849013","Mutual Federal Bank","Chicago","IL","60608","6/30/2019","11/18/2019","SA","2212 West Cermak Road","MUTUAL FEDERAL BANCORP, MHC","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1905","4/10/1935","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","6.1416156813842","6.1416156813842","0","0","10.6054702719551","5.42825968357883","10.8517608517609","3.88031790556335","","","","","","","","0"
"32325","8146","786274","1583836","Mutual of Omaha Bank","Omaha","NE","68102","6/30/2019","11/18/2019","SA","1299 Farnam St., Suite 1550","MUTUAL OF OMAHA INSURANCE COMPANY","28","0","1","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","5/23/1985","5/23/1985","1/1/2019","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","0","www.mutualofomahabank.com","1.17167050712526","0.379170724575557","1.74656597740802","5.85288861550752E-02","3.35582710195149E-02","0.380072519075526","0.528375457383835","0.375277712815716","6.64457720800421","0.111650756433875","","0.111650756433875","0","0.113090189426067","","0"
"27716","165","809070","0","Mutual Savings and Loan Association","Metairie","LA","70006","6/30/2019","11/18/2019","SA","2900 Clearview Parkway","","2","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1910","1/16/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","0.210975052743763","0.211531751570133","1.44804088586031","0","0","0.15454433950693","0","0.1577010688628","","0","","0","","0","","0"
"29988","4492","636276","0","Mutual Savings Association","Leavenworth","KS","66048","6/30/2019","11/18/2019","SA","100 South 4th St","","6","0","0","5","0","Leavenworth","28140","Kansas City, MO-KS","1/1/1888","10/24/1949","12/28/2018","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","2.86415774151128","3.15456356847446","0.462477352913131","7.01452763689504","0","3.52987722703725","54.8186528497409","2.91055608388808","0","0","","0","0","0","","0"
"27742","207","841472","3252659","Mutual Savings Bank","Franklin","IN","46131","6/30/2019","11/18/2019","SB","80 East Jefferson Street","THIRD CENTURY BANCORP","6","0","0","4","0","Johnson","26900","Indianapolis-Carmel-Anderson, IN","1/1/1890","8/24/1935","2/25/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","9.26663399093248E-02","0.101909325966665","0","0","0","0.233122688039457","0","0.325548859233749","0","0","0","0","0","0","","0"
