cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"4697","12743","754853","1139354","The First National Bank of Hutchinson","Hutchinson","KS","67501","6/30/2019","11/18/2019","N","1 North Main Street","FIRST KANSAS BANCSHARES, INC.","8","0","0","4","0","Reno","","","5/2/1876","1/1/1934","9/24/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","5.72294365164977E-02","8.53124347286329E-02","0","0.143627403177424","0","0","0","0","0","-0.1569995638901","","-0.1569995638901","0","-0.242315567563638","0"
"11252","11601","379649","1246618","The First National Bank of Izard County","Calico Rock","AR","72519","6/30/2019","11/18/2019","N","2005 Highway 56","WYATT BANCSHARES, INC.","5","0","0","2","0","Izard","","","5/1/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.fnbizardcounty.com","4.04165600118555E-02","0.023604657063955","0","0.131971761813594","","0","","0","0","0.181873363850168","","0.181873363850168","0","0.259361322742746",""
"2698","0","620015","1132168","The First National Bank of Jackson","Jackson","KY","41339","6/30/2019","11/18/2019","N","1126 Main Street","FIRST NATIONAL HOLDING COMPANY OF JACKSON, THE","2","0","0","8","0","Breathitt","","","1/1/1909","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","0.101835992248953","0","0","0","0","0","0","0","0","0.875968564154224","3.59550561797753","0.624175568103796","1.37025015629416","0.384755968526962",""
"4290","0","622037","1085303","The First National Bank of Jeanerette","Jeanerette","LA","70544","6/30/2019","11/18/2019","N","1331 East Main Street","JEANERETTE FIRST NATIONAL BANCORP, INC.","7","0","0","4","1","Iberia","29180","Lafayette, LA","6/5/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","0.039796797551701","1.26730665652821E-03","0","0","0","2.79647258541022E-03","","2.79647258541022E-03","0.3308602366152","0.151844838869849","","0.15184506943875","-0.232468936338382","0.209594905446498",""
"5422","0","563457","1945340","The First National Bank of Johnson","Johnson","NE","68378","6/30/2019","11/18/2019","N","125 Main Street","FIRST NATIONAL JOHNSON BANCSHARES, INC.","2","0","0","2","0","Nemaha","","","5/6/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","-2.45462322147206E-02","0","0","0","","0","","0","0","-0.352802130924871","","-0.352804205426129","-0.956560209486686","0.231393102171624",""
"3281","0","608451","4805829","The First National Bank of Kemp","Kemp","TX","75143","6/30/2019","11/18/2019","N","100 South State Highway 274","FNBK HOLDINGS, INC.","2","0","0","8","0","Kaufman","19100","Dallas-Fort Worth-Arlington, TX","8/3/1901","1/1/1934","3/29/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","9.25986169178161E-02","7.81932052450438E-03","0","0","","1.58633593677499E-02","","1.58633593677499E-02","0","2.81837896236681","","2.81837896236681","5.25587828492393","-0.360795915790233",""
"3688","11616","824738","1208988","The First National Bank of Lacon","Lacon","IL","61540","6/30/2019","11/18/2019","N","111 South Broad Street","FIRST LACON CORP.","1","0","0","2","1","Marshall","37900","Peoria, IL","4/11/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","-3.20358801858081E-02","-3.02934717946951E-02","","-0.629425649095201","0","0","","0","0","-0.135531962954597","","-0.135531962954597","0","-1.40406711440807",""
"3034","11418","513256","1064027","The First National Bank of Las Animas","Las Animas","CO","81054","6/30/2019","11/18/2019","N","535 Bent Avenue","FIRST BANKSHARES OF LAS ANIMAS, INC.","6","0","0","2","1","Bent","","","1/1/1901","1/1/1934","1/13/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.fnblasanimas.com","1.11970887569232E-02","-2.17031550961721E-03","-1.31110314251757E-02","0","0","-4.3471957435737E-03","0","-4.62898671480813E-03","0.215178062835581","-0.220264317180617","","-0.220264317180617","-0.498753117206983","0",""
"3896","0","799948","3288425","The First National Bank of Lawrence County at Walnut Ridge","Walnut Ridge","AR","72476","6/30/2019","11/18/2019","N","202 West Main Street","FIRST NATIONAL CAPITAL CORPORATION","6","0","0","2","1","Lawrence","","","3/27/1919","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","0.116164967939662","0","0","0","","0","","0","0.698267133729794","0.38032430253277","1.50905812137354","0","0.322146786183124","-0.148606627112536",""
"5180","12818","986551","1126934","The First National Bank of Le Center","Le Center","MN","56057","6/30/2019","11/18/2019","N","10 West Minnesota Street","TRAXSHARES, INC.","1","0","0","2","1","Le Sueur","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnblecenter.com","-0.017595455345248","-0.039670295764094","-0.174841986554651","-0.138813858712941","0","0","0","0","0","7.19123101290287E-02","","7.19123101290287E-02","0.131868276778326","0",""
"4134","0","296858","1917897","The First National Bank of Lindsay","Lindsay","OK","73052","6/30/2019","11/18/2019","N","101 South Main Street","FIRST LINDSAY CORPORATION","1","0","0","4","0","Garvin","","","4/2/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","0.191440590443084","-0.021451171770258","0","0","0","0","","0","0.557129724799344","0.275608635737253","","0.275608635737253","0.653359903302734","0",""
"3303","0","811457","0","The First National Bank of Lipan","Lipan","TX","76462","6/30/2019","11/18/2019","N","101 East Lipan Drive","","1","0","0","7","0","Hood","","","1/1/1907","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","0","0","","0","","0","","0","0","0","","0","0","0",""
"3807","0","370347","1099346","The First National Bank of Litchfield","Litchfield","IL","62056","6/30/2019","11/18/2019","N","324 North State Street","FIRST MONTGOMERY BANCORP, INC.","2","0","0","2","1","Montgomery","","","1/1/1860","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","-7.22372241546349E-03","0","0","0","0","0","0","0","0","-0.20746887966805","","-0.20746887966805","-0.148662409966328","-0.258620132284198",""
"3305","15937","630658","2504285","The First National Bank of Livingston","Livingston","TX","77351","6/30/2019","11/18/2019","N","2121 Highway 190 West","FNB COMPANY","3","0","0","7","1","Polk","","","3/17/1902","1/1/1934","10/10/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnblivingston.com","9.29954168491502E-02","0","0","0","","0","","0","0","0.206013686666426","","0.206013535089255","0","0.271563341664509","0"
"7072","0","837000","1048894","The First National Bank of Long Island","Glen Head","NY","11545","6/30/2019","11/18/2019","N","10 Glen Head Road","FIRST OF LONG ISLAND CORPORATION, THE","52","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","10/1/1927","1/1/1934","6/9/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.fnbli.com","6.37622564571737E-02","4.33966330578861E-02","0","0","0","7.40375256208842E-02","0.747833872159151","0.048730543125084","0.695718805659331","-0.139556628590967","0","-0.152529317405883","0","-0.155817039632064",""
"4722","0","132451","0","The First National Bank of Louisburg","Louisburg","KS","66053","6/30/2019","11/18/2019","N","1201 West Amity Street","","3","0","0","8","1","Miami","28140","Kansas City, MO-KS","8/10/1920","1/1/1934","8/24/2007","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","-6.97285276664494E-03","0","0","0","0","0","0","0","0","0","","0","0","0",""
"4951","9274","290230","1085488","The First National Bank of Manchester","Manchester","TN","37355","6/30/2019","11/18/2019","N","100 West High Street","FCB CORPORATION","4","0","0","4","0","Coffee","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","","0.112620918541239","9.96206135720758E-03","0","0","0","2.11859721852019E-02","0","2.12495618937981E-02","0.089420243849005","1.29554258346192","","1.29554258346192","1.70288172821209","0.867254161421178",""
"2708","11148","719610","1427220","The First National Bank of Manchester","Manchester","KY","40962","6/30/2019","11/18/2019","N","120 Town Branch Road","FIRST NATIONAL FINANCIAL CORPORATION","4","0","0","4","0","Clay","","","2/5/1905","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","-0.192492781520693","-0.250173731758165","0","-0.512138974031993","","7.15149366607531E-02","0","7.19979429159167E-02","-0.581310855980235","0.131224124243001","","0.131224124243001","0","0.15909506725744","0"
"4477","15806","818540","1491838","The First National Bank of Manning","Manning","IA","51455","6/30/2019","11/18/2019","N","401 Main Street","MANNING FINANCIAL SERVICES, INC.","1","0","0","2","0","Carroll","","","1/1/1886","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.fnbmanning.com","-4.9377436930817E-03","0","","0","","0","","0","0","0","","0","0","0",""
"6637","14205","44929","1137891","The First National Bank of McConnelsville","Mcconnelsville","OH","43756","6/30/2019","11/18/2019","N","86 North Kennebec Avenue","FNB SHARES, INC.","6","0","0","8","0","Morgan","","","7/1/1863","1/1/1934","1/20/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.first-national.com","1.93928416415701E-02","8.1181647589656E-03","0","0","0","1.12687335652564E-02","0","1.14857441814656E-02","0","0.15522334310723","","0.15522334310723","0","0.522922298975595",""
"3330","0","895055","4619437","The First National Bank of McGregor","Mc Gregor","TX","76657","6/30/2019","11/18/2019","N","401 South Main Street","MCGREGOR BANCSHARES, INC.","3","0","0","4","0","Mclennan","47380","Waco, TX","1/1/1889","1/1/1934","4/10/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","7.39932606444917E-02","1.07806809119989E-02","0","0","0","2.17468784168273E-02","0","0.021856331050561","0.111509585797644","1.15442229766668","","1.15442229766668","1.49925037481259","0.171025318160537",""
"20081","0","231336","1491913","The First National Bank of McHenry","Mchenry","IL","60050","6/30/2019","11/18/2019","N","3814 West Elm Street","BLACKHAWK BANCORP, INC.","3","0","0","7","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/28/1969","11/28/1969","7/18/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","-4.81587350434019E-03","-5.10625217175288E-03","0","0","0","-8.13614372009713E-03","0","-9.03070303571598E-03","0","0","","0","0","0",""
"5196","0","988256","0","The First National Bank of McIntosh","Mcintosh","MN","56556","6/30/2019","11/18/2019","N","260 Cleveland Ave. Sw","","1","0","0","2","1","Polk","24220","Grand Forks, ND-MN","8/22/1889","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","0","0","","0","","0","","0","0","0","","0","0","0",""
"3339","0","500256","0","The First National Bank of Mertzon","Mertzon","TX","76941","6/30/2019","11/18/2019","N","Main And Broadway","","3","0","0","2","0","Irion","41660","San Angelo, TX","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbmertzon.com","-0.169983709894468","0","","0","0","0","","0","-0.683063511387594","0","0","0","0","0",""
"4952","9343","87234","1086449","The First National Bank of Middle Tennessee","Mcminnville","TN","37110","6/30/2019","11/18/2019","N","200 East Main Street","FIRST MCMINNVILLE CORPORATION","9","0","0","4","0","Warren","","","10/30/1874","1/1/1934","7/1/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","","-2.74619090353556E-02","-1.43213227446474E-02","0","-4.02719314226539E-02","0","0","0","0","-0.165860377904578","-0.356295065758708","","-0.356295065758708","0","-0.510422182948071",""
"5198","0","924357","3342411","The First National Bank of Milaca","Milaca","MN","56353","6/30/2019","11/18/2019","N","190 Second Avenue S.W.","RUM RIVER BANCORPORATION, INC.","4","0","0","4","1","Mille Lacs","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/24/1897","1/1/1934","5/4/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","0.508981485760013","-2.24430507586998E-02","0","-5.63658141337279E-02","0","-5.53607625612878E-03","0","-5.58342148159998E-03","0.239991744283997","0.418321385407677","0.930947005841693","0.397476215307188","0.212720697723889","1.88894708372329",""
"4364","14637","44040","0","The First National Bank of Monterey","Monterey","IN","46960","6/30/2019","11/18/2019","N","6222 E. Main Street","","4","0","0","2","0","Pulaski","","","8/1/1910","1/1/1934","3/7/2019","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","-8.78823302468571E-03","7.06010265389259E-03","-0.09558721616571","0","0","-2.02383060537833E-02","0","-2.03288186415267E-02","-1.70188577453247E-02","-0.617822271542393","","-0.617822271542393","-0.678623364032962","-0.559354504901344",""
"3351","0","108269","3147353","The First National Bank of Moody","Moody","TX","76557","6/30/2019","11/18/2019","N","101 7th St","REYNOLDS, TEAGUE, THURMAN FINANCIAL CORP.","1","0","0","8","1","Mclennan","47380","Waco, TX","1/1/1893","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","-0.154561824047729","-0.257829680746189","-0.131348223843643","0","","-0.40268439484715","","-0.40268439484715","-0.121236368485818","0.110885028857829","","0.110885028857829","1.52905198776758","-0.695851853140466",""
"5214","15570","706058","2992396","The First National Bank of Moose Lake","Moose Lake","MN","55767","6/30/2019","11/18/2019","N","400 Elm Avenue","FIRST NATIONAL BANK OF MOOSE LAKE PROFIT SHARING AND ESOP","2","0","0","4","1","Carlton","20260","Duluth, MN-WI","6/21/1926","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","1.45103956706784E-02","0","0","0","0","0","0","0","0","0.306670074111935","","0.306670074111935","0.82455525550906","0",""
"3579","16000","61832","5113763","The First National Bank of Mount Dora","Mount Dora","FL","32757","6/30/2019","11/18/2019","N","714 N Donnelly Street","FNBMD BANCSHARES, INC.","4","0","0","8","0","Lake","36740","Orlando-Kissimmee-Sanford, FL","9/1/1925","1/1/1934","7/26/2007","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","9.26178999334984E-02","0","0","0","0","0","0","0","0","-4.65260185127028E-02","","-4.65260185127028E-02","0","-5.86510263929619E-02",""
"4598","0","827355","2090751","The First National Bank of Nevada, Missouri","Nevada","MO","64772","6/30/2019","11/18/2019","N","100 W. Walnut St","1889 BANCSHARES, INC.","1","0","0","2","0","Vernon","","","1/1/1889","1/1/1934","6/1/2010","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","","0.150264761142535","0.210562373582331","","0","","0.576842043061962","0","0.585463372840211","0.220291408818632","-0.675675675675676","","-0.675675675675676","-0.268096514745308","-1.08991825613079",""
"5218","0","782351","3481776","The First National Bank of Northfield","Northfield","MN","55057","6/30/2019","11/18/2019","N","329 Division Street","HEYWOOD BANCSHARES, INC.","2","0","0","4","1","Rice","","","12/31/1872","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","4.37458988219854E-02","-3.27746162563571E-03","-8.73743993010048E-02","0","0","0","0","0","0.254404598933343","1.71183412327345","","1.71183412327345","0","2.7972027972028",""
