cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"737","12343","213912","1248993","The Apple Creek Banking Company","Apple Creek","OH","44606","6/30/2019","11/18/2019","SM","3 West Main Street","APPLE CREEK BANC CORP","6","0","0","4","0","Wayne","","","2/1/1904","1/1/1934","6/30/2008","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.applecreekbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","93","93","","93","0","0","0","0","0","0","93","93","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"3601","14570","672238","2971270","The Atlanta National Bank","Atlanta","IL","61723","6/30/2019","11/18/2019","N","105 Southwest Church Street","ANB BANCORP, INC.","2","0","0","2","0","Logan","","","8/2/1887","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","40","28","","28","0","0","0","0","28","0","0","0","0","","0","","","0","","12","0","8","4","","0","0","0","0","0","0","0","55","55","","55","0","0","0","0","55","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","101","101","","101","0","0","0","0","101","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"10906","0","997155","0","The Baldwin State Bank","Baldwin City","KS","66006","6/30/2019","11/18/2019","NM","721 High Street","","2","0","0","8","1","Douglas","29940","Lawrence, KS","8/29/1892","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","188","0","","0","0","0","0","0","0","0","0","0","0","","0","","","21","","8","0","3","5","","159","0","0","159","0","0","0","409","380","","380","0","0","0","0","380","0","0","0","0","","0","","","0","","0","0","0","0","","29","0","0","29","0","0","0","680","150","","150","0","0","0","0","150","0","0","0","0","","0","","","0","","3","0","0","3","","527","0","0","527","0","0","0"
"17759","0","112510","0","The Baltic State Bank","Baltic","OH","43804","6/30/2019","11/18/2019","NM","101 East Main Street","","3","0","0","2","1","Tuscarawas","","","1/1/1902","5/8/1957","7/1/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","balticstatebank.com","662","640","","640","0","0","0","466","174","0","0","0","0","","0","","","0","","15","0","11","4","","7","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"35444","0","2858960","2858951","The Bancorp Bank","Wilmington","DE","19809","6/30/2019","11/18/2019","NM","409 Silverside Road","BANCORP, INC., THE","1","0","0","4","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/28/2000","7/28/2000","12/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","https://www.thebancorp.com","3138","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","181","0","564","0","0","564","","3","2390","0","0","181","382","0","7393","5020","0","5020","0","0","0","0","0","943","4077","0","4077","","0","0","","0","0","0","0","0","0","","0","2373","0","0","5020","21","0","40694","19538","0","19538","710","0","710","0","3630","0","15198","458","14740","","0","0","","21156","0","0","0","0","0","","0","0","0","0","40694","20873","0"
"26522","9433","333650","1137855","The Bank","Oberlin","KS","67749","6/30/2019","11/18/2019","NM","205 S. Penn","DECATUR INVESTMENT, INC.","11","0","0","2","1","Decatur","","","11/21/1985","11/21/1985","8/16/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","6832","4286","","4286","0","0","0","4032","31","0","223","223","0","","0","","","649","","6","0","3","3","","1891","0","0","1891","0","1994","0","1266","672","","672","0","0","0","672","0","0","0","0","0","","0","","","0","","0","0","0","0","","594","0","0","594","0","0","0","24443","20366","","20366","0","0","0","20179","0","0","187","187","0","","0","","","0","","0","0","0","0","","4077","0","0","4077","0","7434","0"
"34409","0","2505460","2504874","The Bank","Jennings","LA","70546","6/30/2019","11/18/2019","NM","1304 North Cutting Avenue","BANCSHARES, INC., THE","6","0","0","4","0","Jefferson Davis","","","2/26/1997","2/26/1997","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","1711","765","","765","86","34","52","0","679","0","0","0","0","","0","","","162","","466","0","196","270","","318","0","0","318","0","0","0","889","362","","362","0","0","0","0","153","0","209","209","0","","0","","","406","","84","0","45","39","","37","0","0","37","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"58249","0","3415454","5165696","The Bank & Trust of Bryan/College Station","Bryan","TX","77802","6/30/2019","11/18/2019","NM","1716 Briarcrest Drive, # 400","TB&T BANCSHARES, INC.","5","0","0","4","0","Brazos","17780","College Station-Bryan, TX","5/23/2006","5/23/2006","1/1/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","10","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","10","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","47","0","","0","0","0","0","0","0","0","0","0","0","","0","","","47","","0","0","0","0","","0","0","0","0","0","0","0"
"1184","13594","623454","1105014","The Bank and Trust, S.S.B.","Del Rio","TX","78840","6/30/2019","11/18/2019","SM","1200 Avenue F","WESTEX BANCORP, INC.","7","0","0","8","1","Val Verde","","","1/1/1910","1/1/1934","2/27/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","892","764","","764","0","0","0","239","425","0","100","100","0","","0","","","71","","57","0","53","4","","0","0","0","0","0","0","0","303","294","","294","0","0","0","0","294","0","0","0","0","","0","","","0","","9","0","0","9","","0","0","0","0","0","0","0","244","226","","226","0","0","0","0","226","0","0","0","0","","0","","","0","","18","0","18","0","","0","0","0","0","0","0","0"
"9369","11236","879644","2848073","The Bank of Advance","Advance","MO","63730","6/30/2019","11/18/2019","SM","105 East Gabriel Street","MILES BANCSHARES, INC.","6","0","1","2","1","Stoddard","","","1/30/1902","1/1/1934","11/26/2013","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofadvance.com","1795","1281","","1281","0","0","0","0","1162","0","119","119","0","","0","","","170","","342","0","311","31","","2","0","0","0","0","0","0","93","87","","87","0","0","0","0","87","0","0","0","0","","0","","","0","","6","0","0","6","","0","0","0","0","0","0","0","1128","921","","921","0","0","0","0","586","0","335","335","0","","0","","","63","","144","0","139","5","","0","0","0","0","0","0","0"
"59104","0","5082382","5082869","The Bank of Austin","Austin","TX","78759","6/30/2019","11/18/2019","NM","8611 N Mopac Expy Ste 101","CAPITOL OF TEXAS BANCSHARES, INC.","1","0","0","4","0","Travis","12420","Austin-Round Rock, TX","7/10/2017","7/10/2017","1/8/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"352","0","222558","1128264","The Bank of Baker","Baker","MT","59313","6/30/2019","11/18/2019","NM","116 S Main Street","UNITED BANCORPORATION","1","0","0","2","1","Fallon","","","9/20/1924","1/1/1934","7/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","809","469","","469","324","324","0","125","20","0","0","0","0","","0","","","23","","30","0","25","5","","287","0","0","23","0","0","0","2884","1319","","1319","153","0","153","1150","16","0","0","0","0","","0","","","1437","","31","0","31","0","","97","0","0","97","0","0","0","788","766","","766","0","0","0","0","23","419","324","324","0","","0","","","0","","22","0","5","17","","0","0","0","0","0","0","0"
"11862","52586","137456","1066263","The Bank of Beaver City","Beaver","OK","73932","6/30/2019","11/18/2019","NM","130 Douglas","BEAVER BANCORP, INC.","3","0","1","2","1","Beaver","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankofbeaver.bank","187","187","","187","0","0","0","0","187","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","551","551","","551","0","0","0","440","111","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"30350","5214","133579","3846003","The Bank of Bennington","Bennington","VT","5201","6/30/2019","11/18/2019","SA","155 North Street","COMMUNITY FINANCIAL, MHC","5","0","0","5","0","Bennington","","","1/1/1917","2/18/1955","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","http://www.thebankofbennington.com","792","792","0","792","0","0","0","0","792","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","3100","3100","0","3100","0","0","0","0","1216","0","1884","1174","710","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","927","0"
"21635","0","308836","1889565","The Bank of Bourbonnais","Bourbonnais","IL","60914","6/30/2019","11/18/2019","NM","One Heritage Plaza","ILLINOIS STATE BANCORP, INC.","1","0","0","4","0","Kankakee","28100","Kankakee, IL","6/21/1974","6/21/1974","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"2455","14788","517441","5371853","The Bank of Brodhead","Brodhead","WI","53520","6/30/2019","11/18/2019","SM","806 East Exchange Street","BRODHEAD BANCSHARES, INC.","1","0","0","2","0","Green","31540","Madison, WI","4/30/1896","1/1/1934","12/31/2008","Stock","0","0","FED","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofbrodhead.com","291","108","","108","0","0","0","0","108","0","0","0","0","","0","","","144","","35","0","35","0","","4","0","0","4","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","1","0","1","0","","0","0","0","0","0","0","0"
"15759","0","809856","4864590","The Bank of Burlington","Burlington","CO","80807","6/30/2019","11/18/2019","SM","410 14th Street","BURLINGTON HOLDINGS, INC.","1","0","0","2","1","Kit Carson","","","1/1/1931","7/22/1940","12/1/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"90175","8486","853804","3223855","The Bank of Canton","Canton","MA","2021","6/30/2019","11/18/2019","SB","490 Turnpike Street","PONKAPOAG BANCORP, MHC","6","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","3/4/1835","10/11/1985","2/4/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","147","145","","145","0","0","0","0","145","0","0","0","0","","0","","","0","","2","2","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","196","196","","196","0","0","0","0","196","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"10828","12523","141341","1096774","The Bank of Carbondale","Carbondale","IL","62901","6/30/2019","11/18/2019","NM","216 East Main Street","CARBONDALE INVESTMENT CORPORATION, THE","5","0","0","4","0","Jackson","16060","Carbondale-Marion, IL","4/4/1919","1/1/1934","11/15/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","295","173","","173","0","0","0","0","173","0","0","0","0","","0","","","0","","122","0","2","120","","0","0","0","0","0","0","0","77","77","","77","0","0","0","0","77","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","6818","6635","","6635","0","0","0","0","713","0","5922","5922","0","","0","","","161","","22","0","0","22","","0","0","0","0","0","0","0"
"13292","10899","165806","2367921","The Bank of Castile","Castile","NY","14427","6/30/2019","11/18/2019","NM","50 Main Street","TOMPKINS FINANCIAL CORPORATION","20","0","0","4","0","Wyoming","","","4/1/1869","1/1/1934","1/1/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","0","http://www.BankofCastile.com","450","338","0","338","0","0","0","149","189","0","0","0","0","","0","0","","19","0","39","0","9","30","","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2085","1857","0","1857","0","0","0","0","1828","0","29","29","0","","0","0","","201","0","2","0","1","1","","25","0","0","25","0","19","0"
"14491","14157","667524","2835680","The Bank of Charlotte County","Phenix","VA","23959","6/30/2019","11/18/2019","SM","101 Berkley Street","BCC BANKSHARES, INC.","4","0","0","8","0","Charlotte","","","11/12/1912","6/20/1934","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.bankofcharlotte.com","1378","1241","","1241","0","0","0","0","1139","0","102","102","0","","0","","","68","","63","7","25","31","","6","0","0","0","0","0","0","341","319","","319","0","0","0","123","196","0","0","0","0","","0","","","8","","14","14","0","0","","0","0","0","0","0","0","0","40","40","","40","0","0","0","0","40","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"15671","13654","3720","0","The Bank of Clarendon","Manning","SC","29102","6/30/2019","11/18/2019","NM","106 South Brooks Street","","5","0","0","4","0","Clarendon","44940","Sumter, SC","7/1/1939","7/1/1939","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.bankofclarendon.bank","461","266","","266","0","0","0","0","266","0","0","0","0","","0","","","78","","117","0","76","41","","0","0","0","0","0","0","0","7","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","7","0","4","3","","0","0","0","0","0","0","0","172","172","","172","55","55","0","0","51","0","66","66","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"57022","0","2948423","3324387","The Bank of Clovis","Clovis","NM","88101","6/30/2019","11/18/2019","NM","300 Main Street","CLOVIS BANCSHARES, INC.","2","0","0","4","0","Curry","","","10/16/2000","10/16/2000","10/9/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","","436","87","","87","0","0","0","0","0","0","87","87","0","","0","","","271","","78","0","45","33","","0","0","0","0","0","210","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","659","0","","0","0","0","0","0","0","0","0","0","0","","0","","","659","","0","0","0","0","","0","0","0","0","0","91","0"
"1374","13288","103134","3135471","The Bank of Commerce","White Castle","LA","70788","6/30/2019","11/18/2019","NM","32460 Bowie Street","COMMERCE BANCSHARES, INC.","1","0","0","4","1","Iberville","12940","Baton Rouge, LA","3/1/1927","1/1/1934","2/13/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://WWW.BKOFCOMMERCE.COM","80","0","","0","0","0","0","0","0","0","0","0","0","","0","","","44","","36","0","5","31","","0","0","0","0","0","0","0","13","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","13","0","0","13","","0","0","0","0","0","0","0","910","225","","225","0","0","0","0","0","0","225","0","225","","0","","","685","","0","0","0","0","","0","0","0","0","0","0","0"
"18059","15746","324863","0","The Bank of Commerce","Ammon","ID","83406","6/30/2019","11/18/2019","NM","3113 South 25th East","","16","0","1","2","0","Bonneville","26820","Idaho Falls, ID","8/1/1959","8/1/1959","2/23/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","http://www.bankofcommerce.org","3055","633","0","633","0","0","0","0","528","0","105","105","0","","0","0","","2000","0","377","0","48","329","","45","0","0","0","0","182","0","38","38","0","38","0","0","0","0","38","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","4216","3658","0","3658","0","0","0","3070","588","0","0","0","0","","0","0","","51","0","12","0","0","12","","495","0","0","0","0","0","0"
"8810","0","885225","1249918","The Bank of Delmarva","Seaford","DE","19973","6/30/2019","11/18/2019","NM","910 Norman Eskridge Highway","DELMAR BANCORP","17","0","1","4","0","Sussex","41540","Salisbury, MD-DE","12/14/1896","1/1/1934","3/1/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","1","https://www.bankofdelmarva.com","3962","3369","0","3369","645","422","223","122","1397","0","1205","654","551","","0","0","","575","0","18","2","0","16","","0","0","0","0","0","0","0","156","156","0","156","0","0","0","0","156","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","4982","4813","0","4813","178","0","178","399","2100","295","1841","1334","507","","0","0","","169","0","0","0","0","0","","0","0","0","0","0","0","0"
"17244","0","651756","2209058","The Bank of Denver","Denver","CO","80218","6/30/2019","11/18/2019","NM","810 East 17th Avenue","DENVER BANKSHARES, INC.","4","0","0","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","10/1/1941","7/15/1953","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","525","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","524","0","436","88","","1","0","0","0","0","0","0","64","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","64","0","64","0","","0","0","0","0","0","0","0","3372","3281","","3281","3281","0","3281","0","0","0","0","0","0","","0","","","0","","91","0","0","91","","0","0","0","0","0","0","0"
"33646","0","1751420","0","The Bank of East Asia Ltd.","New York","NY","10022","6/30/2019","11/18/2019","OI","540 Madison Avenue","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1918","3/27/1989","5/28/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5686","0","610539","1086140","The Bank of Edison","Edison","GA","39846","6/30/2019","11/18/2019","NM","476 Turner Street","BOE BANCSHARES, INC.","1","0","0","2","1","Calhoun","","","10/1/1904","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.boedison.com","364","137","","137","0","0","0","0","137","0","0","0","0","","0","","","15","","62","0","38","24","","150","0","0","150","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","126","41","","41","0","0","0","16","14","0","11","11","0","","0","","","57","","28","0","17","11","","0","0","0","0","0","0","0"
"1039","9892","219343","1203602","The Bank of Edwardsville","Edwardsville","IL","62025","6/30/2019","11/18/2019","NM","330 West Vandalia Street","FIRST BUSEY CORPORATION","19","0","1","9","0","Madison","41180","St. Louis, MO-IL","1/1/1868","1/1/1934","10/3/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","0","http://WWW.4THEBANK.COM","1882","1359","0","1359","0","0","0","0","1076","0","283","144","139","","0","0","","479","0","44","0","0","44","","0","0","0","0","0","0","0","98","98","0","98","0","0","0","0","98","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2365","2365","0","2365","812","812","0","0","1216","0","337","151","186","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0"
"1607","0","10250","3027268","The Bank of Elk River","Elk River","MN","55330","6/30/2019","11/18/2019","NM","630 Main Street","METRO NORTH BANCSHARES, INC.","5","0","0","4","1","Sherburne","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1885","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","1100","1085","","1085","699","699","0","0","0","0","386","386","0","","0","","","0","","15","1","14","0","","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","2","2","0","0","","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","2","","0","0","0","0","","0","0","0","0","0","0","0"
"10308","15700","466754","1099896","The Bank of Fayette County","Piperton","TN","38017","6/30/2019","11/18/2019","SM","1265 Hwy 57","MOSCOW BANCSHARES, INC.","11","0","0","4","0","Fayette","32820","Memphis, TN-MS-AR","4/26/1905","1/1/1934","4/29/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","","7280","5630","","5630","310","187","123","25","4651","0","644","530","114","","0","","","462","","1188","0","617","571","","0","0","0","0","0","0","0","894","689","","689","230","215","15","5","454","0","0","0","0","","0","","","96","","109","0","73","36","","0","0","0","0","0","0","0","2186","1432","","1432","369","0","369","0","1063","0","0","0","0","","0","","","407","","347","0","145","202","","0","0","0","0","0","0","0"
