Fips State,Fips County,State,County Name,Census Tract,
36,93,NY,Schenectady County,20800,
36,93,NY,Schenectady County,20900,
36,93,NY,Schenectady County,21001,
36,93,NY,Schenectady County,21002,
36,93,NY,Schenectady County,21200,
36,93,NY,Schenectady County,21400,
36,93,NY,Schenectady County,21500,
36,93,NY,Schenectady County,21600,
36,93,NY,Schenectady County,21700,
36,93,NY,Schenectady County,21800,
36,93,NY,Schenectady County,32300,
36,93,NY,Schenectady County,32700,
36,93,NY,Schenectady County,33004,
36,93,NY,Schenectady County,33200,
36,93,NY,Schenectady County,33400,
36,93,NY,Schenectady County,33500,
36,95,NY,Schoharie County,740200,
36,95,NY,Schoharie County,740300,
36,95,NY,Schoharie County,740400,
36,95,NY,Schoharie County,740500,
36,95,NY,Schoharie County,740600,
36,95,NY,Schoharie County,740700,
36,95,NY,Schoharie County,740800,
36,99,NY,Seneca County,950800,
36,101,NY,Steuben County,960800,
36,101,NY,Steuben County,960900,
36,101,NY,Steuben County,961200,
36,101,NY,Steuben County,961300,
36,101,NY,Steuben County,962100,
36,101,NY,Steuben County,962500,
36,101,NY,Steuben County,962600,
36,103,NY,Suffolk County,110902,
36,103,NY,Suffolk County,111002,
36,103,NY,Suffolk County,111100,
36,103,NY,Suffolk County,111201,
36,103,NY,Suffolk County,122406,
36,103,NY,Suffolk County,122501,
36,103,NY,Suffolk County,123202,
36,103,NY,Suffolk County,123301,
36,103,NY,Suffolk County,123302,
36,103,NY,Suffolk County,123402,
36,103,NY,Suffolk County,123701,
36,103,NY,Suffolk County,145602,
36,103,NY,Suffolk County,145603,
36,103,NY,Suffolk County,145604,
36,103,NY,Suffolk County,145605,
36,103,NY,Suffolk County,145702,
36,103,NY,Suffolk County,145703,
36,103,NY,Suffolk County,145901,
36,103,NY,Suffolk County,145902,
36,103,NY,Suffolk County,146001,
36,103,NY,Suffolk County,146002,
36,103,NY,Suffolk County,146102,
36,103,NY,Suffolk County,146105,
36,103,NY,Suffolk County,146106,
36,103,NY,Suffolk County,146201,
36,103,NY,Suffolk County,146202,
36,103,NY,Suffolk County,146203,
36,103,NY,Suffolk County,146206,
36,103,NY,Suffolk County,146403,
36,103,NY,Suffolk County,146404,
36,103,NY,Suffolk County,146607,
36,103,NY,Suffolk County,147004,
36,103,NY,Suffolk County,147200,
36,103,NY,Suffolk County,158007,
36,103,NY,Suffolk County,158410,
36,103,NY,Suffolk County,158502,
36,103,NY,Suffolk County,158509,
36,103,NY,Suffolk County,158705,
36,103,NY,Suffolk County,159102,
36,103,NY,Suffolk County,159103,
36,103,NY,Suffolk County,159404,
36,103,NY,Suffolk County,159506,
36,103,NY,Suffolk County,159509,
36,103,NY,Suffolk County,159511,
36,103,NY,Suffolk County,169704,
36,103,NY,Suffolk County,169800,
36,103,NY,Suffolk County,169901,
36,103,NY,Suffolk County,170101,
36,103,NY,Suffolk County,190401,
36,103,NY,Suffolk County,190603,
36,103,NY,Suffolk County,190705,
36,103,NY,Suffolk County,201001,
36,103,NY,Suffolk County,201100,
36,105,NY,Sullivan County,950700,
36,105,NY,Sullivan County,950800,
36,105,NY,Sullivan County,950900,
36,105,NY,Sullivan County,951000,
36,105,NY,Sullivan County,951500,
36,105,NY,Sullivan County,951800,
36,107,NY,Tioga County,20500,
36,107,NY,Tioga County,20702,
36,107,NY,Tioga County,20703,
36,109,NY,Tompkins County,100,
36,109,NY,Tompkins County,200,
36,109,NY,Tompkins County,300,
36,109,NY,Tompkins County,400,
36,109,NY,Tompkins County,700,
36,109,NY,Tompkins County,800,
36,109,NY,Tompkins County,1000,
36,109,NY,Tompkins County,1100,
36,109,NY,Tompkins County,1200,
36,109,NY,Tompkins County,1700,
36,109,NY,Tompkins County,1800,
36,111,NY,Ulster County,950200,
36,111,NY,Ulster County,950300,
36,111,NY,Ulster County,950600,
36,111,NY,Ulster County,950900,
36,111,NY,Ulster County,951400,
36,111,NY,Ulster County,951700,
36,111,NY,Ulster County,951800,
36,111,NY,Ulster County,952000,
36,111,NY,Ulster County,952100,
36,111,NY,Ulster County,952300,
36,111,NY,Ulster County,953500,
36,111,NY,Ulster County,954500,
36,111,NY,Ulster County,954700,
36,111,NY,Ulster County,954800,
36,111,NY,Ulster County,955000,
36,111,NY,Ulster County,955300,
36,113,NY,Warren County,70100,
36,113,NY,Warren County,70200,
36,113,NY,Warren County,70500,
36,113,NY,Warren County,73000,
36,113,NY,Warren County,73500,
36,113,NY,Warren County,74000,
36,113,NY,Warren County,75000,
36,115,NY,Washington County,80100,
36,115,NY,Washington County,80200,
36,115,NY,Washington County,80300,
36,115,NY,Washington County,81000,
36,115,NY,Washington County,82001,
36,115,NY,Washington County,82002,
36,115,NY,Washington County,84000,
36,115,NY,Washington County,88000,
36,117,NY,Wayne County,20102,
36,117,NY,Wayne County,20402,
36,117,NY,Wayne County,20700,
36,117,NY,Wayne County,20800,
36,117,NY,Wayne County,20900,
36,117,NY,Wayne County,21100,
36,117,NY,Wayne County,21200,
36,117,NY,Wayne County,21400,
36,117,NY,Wayne County,21501,
36,117,NY,Wayne County,21502,
36,117,NY,Wayne County,21600,
36,117,NY,Wayne County,21700,
36,117,NY,Wayne County,21800,
36,119,NY,Westchester County,101,
36,119,NY,Westchester County,103,
36,119,NY,Westchester County,201,
36,119,NY,Westchester County,202,
36,119,NY,Westchester County,300,
36,119,NY,Westchester County,401,
36,119,NY,Westchester County,402,
36,119,NY,Westchester County,500,
36,119,NY,Westchester County,600,
36,119,NY,Westchester County,1000,
36,119,NY,Westchester County,1101,
36,119,NY,Westchester County,1102,
36,119,NY,Westchester County,1200,
36,119,NY,Westchester County,1301,
36,119,NY,Westchester County,1302,
36,119,NY,Westchester County,1303,
36,119,NY,Westchester County,1503,
36,119,NY,Westchester County,1600,
36,119,NY,Westchester County,2107,
36,119,NY,Westchester County,2404,
36,119,NY,Westchester County,2700,
36,119,NY,Westchester County,2800,
36,119,NY,Westchester County,2900,
36,119,NY,Westchester County,3000,
36,119,NY,Westchester County,3100,
36,119,NY,Westchester County,3200,
36,119,NY,Westchester County,3300,
36,119,NY,Westchester County,3500,
36,119,NY,Westchester County,3600,
36,119,NY,Westchester County,3700,
36,119,NY,Westchester County,4000,
36,119,NY,Westchester County,4200,
36,119,NY,Westchester County,5702,
36,119,NY,Westchester County,5800,
36,119,NY,Westchester County,5901,
36,119,NY,Westchester County,6200,
36,119,NY,Westchester County,6300,
36,119,NY,Westchester County,6500,
36,119,NY,Westchester County,7300,
36,119,NY,Westchester County,7800,
36,119,NY,Westchester County,7900,
36,119,NY,Westchester County,8000,
36,119,NY,Westchester County,8100,
36,119,NY,Westchester County,8602,
36,119,NY,Westchester County,8902,
36,119,NY,Westchester County,9000,
36,119,NY,Westchester County,9100,
36,119,NY,Westchester County,9200,
36,119,NY,Westchester County,9300,
36,119,NY,Westchester County,9400,
36,119,NY,Westchester County,11200,
36,119,NY,Westchester County,11600,
36,119,NY,Westchester County,12900,
36,119,NY,Westchester County,13301,
36,119,NY,Westchester County,13304,
36,119,NY,Westchester County,13600,
36,119,NY,Westchester County,14100,
36,119,NY,Westchester County,14200,
36,119,NY,Westchester County,14300,
36,119,NY,Westchester County,14400,
36,119,NY,Westchester County,14810,
36,119,NY,Westchester County,981000,
36,119,NY,Westchester County,982000,
36,119,NY,Westchester County,983000,
36,119,NY,Westchester County,984000,
36,119,NY,Westchester County,985000,
36,123,NY,Yates County,150100,
36,123,NY,Yates County,150200,
36,123,NY,Yates County,150300,
36,123,NY,Yates County,150400,
36,123,NY,Yates County,150500,
37,1,NC,Alamance County,20100,
37,1,NC,Alamance County,20200,
37,1,NC,Alamance County,20300,
37,1,NC,Alamance County,20400,
37,1,NC,Alamance County,20501,
37,1,NC,Alamance County,20502,
37,1,NC,Alamance County,20702,
37,1,NC,Alamance County,20801,
37,1,NC,Alamance County,20802,
37,1,NC,Alamance County,20901,
37,1,NC,Alamance County,21000,
37,1,NC,Alamance County,21101,
37,1,NC,Alamance County,21102,
37,1,NC,Alamance County,21201,
37,1,NC,Alamance County,21500,
37,1,NC,Alamance County,21600,
37,1,NC,Alamance County,21702,
37,1,NC,Alamance County,21802,
37,1,NC,Alamance County,21803,
37,1,NC,Alamance County,21902,
37,3,NC,Alexander County,40100,
37,3,NC,Alexander County,40200,
37,3,NC,Alexander County,40300,
37,3,NC,Alexander County,40400,
37,3,NC,Alexander County,40500,
37,3,NC,Alexander County,40600,
37,5,NC,Alleghany County,950100,
37,5,NC,Alleghany County,950200,
37,7,NC,Anson County,920100,
37,7,NC,Anson County,920200,
37,7,NC,Anson County,920300,
37,7,NC,Anson County,920400,
37,7,NC,Anson County,920500,
37,7,NC,Anson County,920600,
37,9,NC,Ashe County,970200,
37,9,NC,Ashe County,970300,
37,9,NC,Ashe County,970500,
37,11,NC,Avery County,930100,
37,11,NC,Avery County,930200,
37,11,NC,Avery County,930301,
37,11,NC,Avery County,930302,
37,11,NC,Avery County,930400,
37,13,NC,Beaufort County,930300,
37,15,NC,Bertie County,960100,
37,15,NC,Bertie County,960200,
37,15,NC,Bertie County,960300,
37,15,NC,Bertie County,960400,
37,17,NC,Bladen County,950200,
37,17,NC,Bladen County,950300,
37,17,NC,Bladen County,950600,
37,19,NC,Brunswick County,20101,
37,19,NC,Brunswick County,20102,
37,19,NC,Brunswick County,20104,
37,19,NC,Brunswick County,20204,
37,19,NC,Brunswick County,20303,
37,19,NC,Brunswick County,20304,
37,19,NC,Brunswick County,20305,
37,19,NC,Brunswick County,20308,
37,19,NC,Brunswick County,20309,
37,19,NC,Brunswick County,20403,
37,19,NC,Brunswick County,20404,
37,19,NC,Brunswick County,20405,
37,19,NC,Brunswick County,20504,
37,19,NC,Brunswick County,20505,
37,19,NC,Brunswick County,20506,
37,19,NC,Brunswick County,20507,
37,19,NC,Brunswick County,20508,
37,19,NC,Brunswick County,20509,
37,19,NC,Brunswick County,20510,
37,19,NC,Brunswick County,20511,
37,19,NC,Brunswick County,20601,
37,19,NC,Brunswick County,20602,
37,19,NC,Brunswick County,20603,
37,21,NC,Buncombe County,100,
37,21,NC,Buncombe County,200,
37,21,NC,Buncombe County,300,
37,21,NC,Buncombe County,400,
37,21,NC,Buncombe County,600,
37,21,NC,Buncombe County,700,
37,21,NC,Buncombe County,800,
37,21,NC,Buncombe County,900,
37,21,NC,Buncombe County,1000,
37,21,NC,Buncombe County,1100,
37,21,NC,Buncombe County,1200,
37,21,NC,Buncombe County,1300,
37,21,NC,Buncombe County,1400,
37,21,NC,Buncombe County,1500,
37,21,NC,Buncombe County,1801,
37,21,NC,Buncombe County,1900,
37,21,NC,Buncombe County,2000,
37,21,NC,Buncombe County,2102,
37,21,NC,Buncombe County,2203,
37,21,NC,Buncombe County,2401,
37,21,NC,Buncombe County,2402,
37,21,NC,Buncombe County,2503,
37,21,NC,Buncombe County,2504,
37,21,NC,Buncombe County,2506,
37,21,NC,Buncombe County,2603,
37,21,NC,Buncombe County,2605,
37,21,NC,Buncombe County,2606,
37,21,NC,Buncombe County,2607,
37,21,NC,Buncombe County,2701,
37,21,NC,Buncombe County,2900,
37,21,NC,Buncombe County,3002,
37,21,NC,Buncombe County,3102,
37,21,NC,Buncombe County,3104,
37,21,NC,Buncombe County,3203,
37,21,NC,Buncombe County,3204,
37,21,NC,Buncombe County,3205,
37,23,NC,Burke County,20100,
37,23,NC,Burke County,20201,
37,23,NC,Burke County,20202,
37,23,NC,Burke County,20301,
37,23,NC,Burke County,20302,
37,23,NC,Burke County,20500,
37,23,NC,Burke County,20600,
37,23,NC,Burke County,20801,
37,23,NC,Burke County,20802,
37,23,NC,Burke County,20900,
37,23,NC,Burke County,21000,
37,23,NC,Burke County,21100,
37,23,NC,Burke County,21201,
37,23,NC,Burke County,21202,
37,23,NC,Burke County,21203,
37,23,NC,Burke County,21301,
37,23,NC,Burke County,21302,
37,23,NC,Burke County,21400,
37,25,NC,Cabarrus County,40701,
37,25,NC,Cabarrus County,40702,
37,25,NC,Cabarrus County,40703,
37,25,NC,Cabarrus County,40800,
37,25,NC,Cabarrus County,40900,
37,25,NC,Cabarrus County,41000,
37,25,NC,Cabarrus County,41701,
37,25,NC,Cabarrus County,41901,
37,25,NC,Cabarrus County,41902,
37,25,NC,Cabarrus County,42000,
37,25,NC,Cabarrus County,42101,
37,25,NC,Cabarrus County,42102,
37,25,NC,Cabarrus County,42300,
37,25,NC,Cabarrus County,42402,
37,25,NC,Cabarrus County,42502,
37,25,NC,Cabarrus County,42602,
37,27,NC,Caldwell County,30100,
37,27,NC,Caldwell County,30200,
37,27,NC,Caldwell County,30300,
37,27,NC,Caldwell County,30400,
37,27,NC,Caldwell County,30600,
37,27,NC,Caldwell County,30700,
37,27,NC,Caldwell County,30800,
37,27,NC,Caldwell County,30900,
37,27,NC,Caldwell County,31000,
37,27,NC,Caldwell County,31100,
37,27,NC,Caldwell County,31201,
37,27,NC,Caldwell County,31202,
37,27,NC,Caldwell County,31401,
37,27,NC,Caldwell County,31402,
37,27,NC,Caldwell County,31403,
37,31,NC,Carteret County,970102,
37,31,NC,Carteret County,970200,
37,31,NC,Carteret County,970302,
37,31,NC,Carteret County,970303,
37,31,NC,Carteret County,970401,
37,31,NC,Carteret County,970402,
37,31,NC,Carteret County,970501,
37,31,NC,Carteret County,970603,
37,31,NC,Carteret County,970701,
37,31,NC,Carteret County,971102,
37,33,NC,Caswell County,930100,
37,33,NC,Caswell County,930200,
37,33,NC,Caswell County,930300,
37,35,NC,Catawba County,10101,
37,35,NC,Catawba County,10201,
37,35,NC,Catawba County,10202,
37,35,NC,Catawba County,10303,
37,35,NC,Catawba County,10304,
37,35,NC,Catawba County,10401,
37,35,NC,Catawba County,10402,
37,35,NC,Catawba County,10700,
37,35,NC,Catawba County,10900,
37,35,NC,Catawba County,11000,
37,35,NC,Catawba County,11101,
37,35,NC,Catawba County,11102,
37,35,NC,Catawba County,11200,
37,35,NC,Catawba County,11300,
37,35,NC,Catawba County,11401,
37,35,NC,Catawba County,11402,
37,35,NC,Catawba County,11601,
37,35,NC,Catawba County,11602,
37,35,NC,Catawba County,11701,
37,35,NC,Catawba County,11702,
37,35,NC,Catawba County,11802,
37,37,NC,Chatham County,20300,
37,37,NC,Chatham County,20401,
37,37,NC,Chatham County,20402,
37,37,NC,Chatham County,20500,
37,37,NC,Chatham County,20600,
37,39,NC,Cherokee County,930100,
37,39,NC,Cherokee County,930200,
37,39,NC,Cherokee County,930300,
37,39,NC,Cherokee County,930602,
37,41,NC,Chowan County,930101,
37,43,NC,Clay County,950100,
37,43,NC,Clay County,950200,
37,45,NC,Cleveland County,950101,
37,45,NC,Cleveland County,950200,
37,45,NC,Cleveland County,950500,
37,45,NC,Cleveland County,950800,
37,45,NC,Cleveland County,950900,
37,45,NC,Cleveland County,951000,
37,45,NC,Cleveland County,951100,
37,45,NC,Cleveland County,951200,
37,45,NC,Cleveland County,951501,
37,45,NC,Cleveland County,951502,
37,45,NC,Cleveland County,951601,
37,47,NC,Columbus County,930400,
37,47,NC,Columbus County,930500,
37,47,NC,Columbus County,930600,
37,47,NC,Columbus County,930700,
37,47,NC,Columbus County,930900,
37,47,NC,Columbus County,931000,
37,47,NC,Columbus County,931100,
37,47,NC,Columbus County,931200,
37,49,NC,Craven County,960101,
37,49,NC,Craven County,960102,
37,49,NC,Craven County,960200,
37,49,NC,Craven County,960300,
37,49,NC,Craven County,960402,
37,49,NC,Craven County,960404,
37,49,NC,Craven County,960500,
37,49,NC,Craven County,960600,
37,49,NC,Craven County,960700,
37,49,NC,Craven County,960800,
37,49,NC,Craven County,960900,
37,49,NC,Craven County,961201,
37,49,NC,Craven County,961202,
37,49,NC,Craven County,961301,
37,49,NC,Craven County,961302,
37,51,NC,Cumberland County,200,
37,51,NC,Cumberland County,500,
37,51,NC,Cumberland County,900,
37,51,NC,Cumberland County,1000,
37,51,NC,Cumberland County,1100,
37,51,NC,Cumberland County,1200,
37,51,NC,Cumberland County,1400,
37,51,NC,Cumberland County,1500,
37,51,NC,Cumberland County,1603,
37,51,NC,Cumberland County,1604,
37,51,NC,Cumberland County,1700,
37,51,NC,Cumberland County,1800,
37,51,NC,Cumberland County,1901,
37,51,NC,Cumberland County,1902,
37,51,NC,Cumberland County,1903,
37,51,NC,Cumberland County,2001,
37,51,NC,Cumberland County,2002,
37,51,NC,Cumberland County,2200,
37,51,NC,Cumberland County,2300,
37,51,NC,Cumberland County,2401,
37,51,NC,Cumberland County,2402,
37,51,NC,Cumberland County,2502,
37,51,NC,Cumberland County,2503,
37,51,NC,Cumberland County,2900,
37,51,NC,Cumberland County,3002,
37,51,NC,Cumberland County,3103,
37,51,NC,Cumberland County,3104,
37,51,NC,Cumberland County,3203,
37,51,NC,Cumberland County,3204,
37,51,NC,Cumberland County,3302,
37,51,NC,Cumberland County,3304,
37,51,NC,Cumberland County,3305,
37,51,NC,Cumberland County,3307,
37,51,NC,Cumberland County,3309,
37,51,NC,Cumberland County,3310,
37,51,NC,Cumberland County,3311,
37,51,NC,Cumberland County,3312,
37,51,NC,Cumberland County,3313,
37,51,NC,Cumberland County,3401,
37,51,NC,Cumberland County,3402,
37,51,NC,Cumberland County,3403,
37,51,NC,Cumberland County,3404,
37,51,NC,Cumberland County,3405,
37,51,NC,Cumberland County,3406,
37,51,NC,Cumberland County,3407,
37,51,NC,Cumberland County,3408,
37,51,NC,Cumberland County,3500,
37,51,NC,Cumberland County,3600,
37,51,NC,Cumberland County,3800,
37,51,NC,Cumberland County,980200,
37,53,NC,Currituck County,110101,
37,53,NC,Currituck County,110102,
37,53,NC,Currituck County,110401,
37,53,NC,Currituck County,110402,
37,55,NC,Dare County,970501,
37,55,NC,Dare County,970502,
37,57,NC,Davidson County,60101,
37,57,NC,Davidson County,60202,
37,57,NC,Davidson County,60602,
37,57,NC,Davidson County,60700,
37,57,NC,Davidson County,60800,
37,57,NC,Davidson County,60900,
37,57,NC,Davidson County,61000,
37,57,NC,Davidson County,61100,
37,57,NC,Davidson County,61201,
37,57,NC,Davidson County,61202,
37,57,NC,Davidson County,61300,
37,57,NC,Davidson County,61400,
37,57,NC,Davidson County,61500,
37,57,NC,Davidson County,61600,
37,57,NC,Davidson County,61701,
37,57,NC,Davidson County,61702,
37,57,NC,Davidson County,61703,
37,57,NC,Davidson County,61802,
37,57,NC,Davidson County,61803,
37,57,NC,Davidson County,61901,
37,57,NC,Davidson County,61902,
37,57,NC,Davidson County,62001,
37,57,NC,Davidson County,62002,
